mountain,mountainLabel,coordinates,elevation,rockMaterialLabel
http://www.wikidata.org/entity/Q4895920,Montcau,Point(2.004626876 41.675041266),1057,lutite
http://www.wikidata.org/entity/Q4896263,Besiberri del Mig,Point(0.82496944 42.59989167),2995,гранит
http://www.wikidata.org/entity/Q4896265,Besiberri Nord,Point(0.826303718 42.60525698),3008,гранит
http://www.wikidata.org/entity/Q5692054,Heart Peaks,Point(-131.963 58.5989),2012,базальт
http://www.wikidata.org/entity/Q4292810,Мидл-Палисейд,Point(-118.4682 37.0705),14018,магматические горные породы
http://www.wikidata.org/entity/Q4327485,Норт-Палисейд (гора),Point(-118.5145 37.0943),4343,магматические горные породы
http://www.wikidata.org/entity/Q4352520,Kgale Hill,Point(25.86528 -24.69278),1165,гранит
http://www.wikidata.org/entity/Q4352520,Kgale Hill,Point(25.86528 -24.69278),1287,гранит
http://www.wikidata.org/entity/Q4352520,Kgale Hill,Point(25.8678 -24.6957),1165,гранит
http://www.wikidata.org/entity/Q4352520,Kgale Hill,Point(25.8678 -24.6957),1287,гранит
http://www.wikidata.org/entity/Q4354732,Худу,Point(-131.294444444 56.772222222),1850,фонолит
http://www.wikidata.org/entity/Q4390381,"Рассел (гора, Калифорния)",Point(-118.290833333 36.59),14094,гранит
http://www.wikidata.org/entity/Q5757442,High Willhays,Point(-4.0111985 50.685174),621,гранит
http://www.wikidata.org/entity/Q5763132,Cerro Murallón,Point(-73.451111 -49.789444),2656,гранит
http://www.wikidata.org/entity/Q5793178,Pico Urbión,Point(-2.877978 42.012009),2228,аспидный сланец
http://www.wikidata.org/entity/Q4417945,Сестра (гора),Point(132.99369 42.8277),318,известняк
http://www.wikidata.org/entity/Q4419260,Силл (гора),Point(-118.502883333 37.094377777),14159,гранит
http://www.wikidata.org/entity/Q4437980,"Сплит (гора, Калифорния)",Point(-118.422222222 37.020833333),14064,Гранодиорит
http://www.wikidata.org/entity/Q4438004,Спокойный (вулкан),Point(160.81666667 58.13333333),2171,Дацит
http://www.wikidata.org/entity/Q4438004,Спокойный (вулкан),Point(160.816666666 58.133333333),2171,Дацит
http://www.wikidata.org/entity/Q4457828,Тиндалл (гора),Point(-118.337 36.655),14025,гранит
http://www.wikidata.org/entity/Q4468440,Уайт-Маунтин-Пик,Point(-118.255555555 37.634166666),4344,осадочная горная порода
http://www.wikidata.org/entity/Q5590537,Gra de Fajol,Point(2.247755 42.41548),2714,гнейс
http://www.wikidata.org/entity/Q5590538,Gra de Fajol Petit,Point(2.25964444 42.41324722),2567,гнейс
http://www.wikidata.org/entity/Q5592590,Gragareth,Point(-2.4814 54.2085),628,известняк
http://www.wikidata.org/entity/Q6352347,Mount Bukō,Point(139.097777777 35.951666666),1304,известняк
http://www.wikidata.org/entity/Q6352347,Mount Bukō,Point(139.09944 35.95222),1304,известняк
http://www.wikidata.org/entity/Q6919725,Mount Biei,Point(142.706388888 43.44),2052,магматические горные породы
http://www.wikidata.org/entity/Q6919725,Mount Biei,Point(142.7117 43.4358),2052,магматические горные породы
http://www.wikidata.org/entity/Q6919794,Mount Boucherie,Point(-119.581 49.8539),758,Липарит
http://www.wikidata.org/entity/Q6427027,Kolana Rock,Point(-119.76 37.9524),5774,гранит
http://www.wikidata.org/entity/Q6651562,Little Ring Mountain,Point(-123.315555555 50.279166666),2165,андезит
http://www.wikidata.org/entity/Q6022495,Monte Shipton,Point(-69.5983 -54.6592),2469,метаморфическая горная порода
http://www.wikidata.org/entity/Q6073934,Penya del Moro,Point(2.068811 41.396834),275,аспидный сланец
http://www.wikidata.org/entity/Q6920894,Mount Gibbs,Point(-119.212 37.8771),12779,метаморфическая горная порода
http://www.wikidata.org/entity/Q6921026,Mount Hako,Point(142.412222222 44.665833333),1129.4,магматические горные породы
http://www.wikidata.org/entity/Q6461537,La Carabassa,Point(1.727173598 42.457979714),2740,песчаник
http://www.wikidata.org/entity/Q6461537,La Carabassa,Point(1.727173598 42.457979714),2740,lutite
http://www.wikidata.org/entity/Q6462598,La Foradada,Point(0.54421 40.632308),655,известняк
http://www.wikidata.org/entity/Q6462598,La Foradada,Point(0.54421 40.632308),655,Мергель
http://www.wikidata.org/entity/Q6463887,La Miranda,Point(0.862623 41.092629),919,известняк
http://www.wikidata.org/entity/Q6463934,La Moleta,Point(0.417868 40.899297),812,известняк
http://www.wikidata.org/entity/Q6463934,La Moleta,Point(0.417868 40.899297),812,Мергель
http://www.wikidata.org/entity/Q6463934,La Moleta,Point(0.417868 40.899297),812,доломит
http://www.wikidata.org/entity/Q6092626,Puig Marí,Point(2.730416 41.754554),232.6,базальт
http://www.wikidata.org/entity/Q6743484,Tuc de Molières,Point(0.698560841 42.629479055),3010,гранит
http://www.wikidata.org/entity/Q6748219,Tossal dels Tres Reis,Point(0.170231508 40.732788284),1350,известняк
http://www.wikidata.org/entity/Q6748219,Tossal dels Tres Reis,Point(0.170231508 40.732788284),1350,Мергель
http://www.wikidata.org/entity/Q6758738,Mare de Déu del Mont,Point(2.706296616 42.25884596),1125,песчаник
http://www.wikidata.org/entity/Q6758738,Mare de Déu del Mont,Point(2.706296616 42.25884596),1125,известняк
http://www.wikidata.org/entity/Q6785970,Matagalls,Point(2.382617784 41.808817488),1697,Филлит
http://www.wikidata.org/entity/Q6785970,Matagalls,Point(2.382617784 41.808817488),1697,роговик
http://www.wikidata.org/entity/Q6921671,Mount Kinka,Point(136.781388888 35.433333333),329,кремнистый сланец
http://www.wikidata.org/entity/Q6922452,Mount Noro,Point(132.683333333 34.266666666),839,магматические горные породы
http://www.wikidata.org/entity/Q6922495,Mount Okukane,Point(137.672917 36.687639),1543,гранит
http://www.wikidata.org/entity/Q6922495,Mount Okukane,Point(137.67349722 36.68828056),1543,гранит
http://www.wikidata.org/entity/Q6922500,Mount Okutoppu,Point(141.5075 43.67694444),1346,вулканические горные породы
http://www.wikidata.org/entity/Q6922592,Mount Onnebetsu,Point(145.01232 43.99306),1330.2,андезит
http://www.wikidata.org/entity/Q6922592,Mount Onnebetsu,Point(145.01333333 43.99333333),1330.2,андезит
http://www.wikidata.org/entity/Q6922620,Mount Oupay,Point(13.7803 10.8876),1494,гранит
http://www.wikidata.org/entity/Q6922620,Mount Oupay,Point(13.78333333 10.88333333),1494,гранит
http://www.wikidata.org/entity/Q6529125,Les Agudes,Point(2.443954803 41.789333525),1705,Филлит
http://www.wikidata.org/entity/Q6529125,Les Agudes,Point(2.443954803 41.789333525),1705,роговик
http://www.wikidata.org/entity/Q6529253,Les Borregues,Point(2.247721441 42.396322075),2693,известняк
http://www.wikidata.org/entity/Q6529253,Les Borregues,Point(2.247721441 42.396322075),2693,мрамор
http://www.wikidata.org/entity/Q6529253,Les Borregues,Point(2.247721441 42.396322075),2693,доломит
http://www.wikidata.org/entity/Q6921689,Mount Kinpu,Point(138.625277777 35.871666666),2599,гранит
http://www.wikidata.org/entity/Q6921695,Mount Koizumi,Point(142.921111111 43.667222222),2158,вулканические горные породы
http://www.wikidata.org/entity/Q6921760,"Лэнгли (гора, Калифорния)",Point(-118.238888888 36.523333333),14032,гранит
http://www.wikidata.org/entity/Q6922767,Mount Pippu,Point(142.86278 43.69891),2197,вулканические горные породы
http://www.wikidata.org/entity/Q6922767,Mount Pippu,Point(142.863055555 43.698888888),2197,вулканические горные породы
http://www.wikidata.org/entity/Q6923162,Mount Rebun,Point(141.0125 45.3683),490,осадочная горная порода
http://www.wikidata.org/entity/Q6923162,Mount Rebun,Point(141.015833333 45.3725),490,осадочная горная порода
http://www.wikidata.org/entity/Q6568057,Nazko Cone,Point(-123.734 52.9272),1230,базальт
http://www.wikidata.org/entity/Q6923566,Сенцу,Point(133.17861111 35.15583333),1142,гранит
http://www.wikidata.org/entity/Q6923625,Mount Shokanbetsu,Point(141.52305556 43.71583333),1491.6,вулканические горные породы
http://www.wikidata.org/entity/Q6923778,Mount Spickard,Point(-121.241 48.9697),2737,гнейс
http://www.wikidata.org/entity/Q6850793,Milany,Point(2.28960053 42.165554273),1529,песчаник
http://www.wikidata.org/entity/Q6850793,Milany,Point(2.28960053 42.165554273),1529,lutite
http://www.wikidata.org/entity/Q6885977,Mnich,Point(20.055 49.1925),2068,гранит
http://www.wikidata.org/entity/Q7079858,Ogawayama,Point(138.61222222 35.90916667),2418,гранит
http://www.wikidata.org/entity/Q6921987,Mount Mamiya,Point(142.872777777 43.671944444),2185,вулканические горные породы
http://www.wikidata.org/entity/Q7334720,Ring Mountain,Point(-123.299 50.2214),2192,андезит
http://www.wikidata.org/entity/Q7353669,Roc de la Guàrdia,Point(2.203739 41.825269),891,песчаник
http://www.wikidata.org/entity/Q7353669,Roc de la Guàrdia,Point(2.203739 41.825269),891,Мергель
http://www.wikidata.org/entity/Q7353669,Roc de la Guàrdia,Point(2.203739 41.825269),891,Конгломерат
http://www.wikidata.org/entity/Q7353670,Roc del Comptador,Point(2.727290985 42.422791191),1451,гнейс
http://www.wikidata.org/entity/Q7353676,Roca de la Feixa,Point(0.83874167 42.50355278),2093,песчаник
http://www.wikidata.org/entity/Q7353676,Roca de la Feixa,Point(0.83874167 42.50355278),2093,lutite
http://www.wikidata.org/entity/Q7353679,Rocallarga,Point(2.445601364 42.00980943),1187,песчаник
http://www.wikidata.org/entity/Q7353679,Rocallarga,Point(2.445601364 42.00980943),1187,глина
http://www.wikidata.org/entity/Q7353679,Rocallarga,Point(2.445601364 42.00980943),1187,Конгломерат
http://www.wikidata.org/entity/Q6895629,Mola de Colldejou,Point(0.8739614 41.107465464),922,Брекчия
http://www.wikidata.org/entity/Q6895635,Molacima,Point(0.525278 40.6075),748,известняк
http://www.wikidata.org/entity/Q6895635,Molacima,Point(0.525278 40.6075),748,Мергель
http://www.wikidata.org/entity/Q6896098,Moles de Xert,Point(0.15194444 40.53166667),806,известняк
http://www.wikidata.org/entity/Q6896098,Moles de Xert,Point(0.16737 40.53843),806,известняк
http://www.wikidata.org/entity/Q6904169,Montagut d'Ancosa,Point(1.422261588 41.406877696),963,известняк
http://www.wikidata.org/entity/Q6904169,Montagut d'Ancosa,Point(1.422261588 41.406877696),963,доломит
http://www.wikidata.org/entity/Q6904197,Montalt,Point(0.803218722 41.068334564),766,известняк
http://www.wikidata.org/entity/Q6904197,Montalt,Point(0.803218722 41.068334564),766,доломит
http://www.wikidata.org/entity/Q6904469,Montau,Point(1.88500083 41.345863624),658,известняк
http://www.wikidata.org/entity/Q6906569,Montsent de Pallars,Point(1.024422657 42.490110628),2883,мрамор
http://www.wikidata.org/entity/Q6906569,Montsent de Pallars,Point(1.024422657 42.490110628),2883,порфир
http://www.wikidata.org/entity/Q6906641,Monturull,Point(1.580997164 42.449949994),2760,метаморфическая горная порода
http://www.wikidata.org/entity/Q6913486,Morral de Cabrafeixet,Point(0.625154 40.898477),753,доломит
http://www.wikidata.org/entity/Q6923841,Mount Starr King,Point(-119.518 37.7027),9096,гранит
http://www.wikidata.org/entity/Q6924093,Mount Teshio,Point(142.888055555 43.964444444),1557.6,felsic rock
http://www.wikidata.org/entity/Q6924171,Mount Trafalgar,Point(149.16666667 -9.15),1495,андезит
http://www.wikidata.org/entity/Q6919280,Mount Ahoro,Point(144.070833333 43.517222222),977,базальт
http://www.wikidata.org/entity/Q6919284,Mount Aibetsu,Point(142.857222222 43.708055555),2112.7,вулканические горные породы
http://www.wikidata.org/entity/Q7357513,Rodó de Canalbona,Point(1.401701 42.662585),3004,песчаник
http://www.wikidata.org/entity/Q7357513,Rodó de Canalbona,Point(1.401701 42.662585),3004,lutite
http://www.wikidata.org/entity/Q7152210,Puntal dels Escambrons,Point(0.4325 41.275833),495,известняк
http://www.wikidata.org/entity/Q7152210,Puntal dels Escambrons,Point(0.4325 41.275833),495,глина
http://www.wikidata.org/entity/Q7152210,Puntal dels Escambrons,Point(0.4325 41.275833),495,Мергель
http://www.wikidata.org/entity/Q7160088,Pedró dels Quatre Batlles,Point(1.520910234 42.184795558),2387,известняк
http://www.wikidata.org/entity/Q7165403,penyes Altes de Moixeró,Point(1.842474821 42.3063002),2276,известняк
http://www.wikidata.org/entity/Q7165403,penyes Altes de Moixeró,Point(1.842474821 42.3063002),2276,lutite
http://www.wikidata.org/entity/Q7190453,Pic Morto,Point(0.98731944 42.55391944),2902,гранит
http://www.wikidata.org/entity/Q7190454,Pic Petit de Segre,Point(2.1148 42.39411667),2810.5,песчаник
http://www.wikidata.org/entity/Q7190454,Pic Petit de Segre,Point(2.1148 42.39411667),2810.5,lutite
http://www.wikidata.org/entity/Q7190457,Pic Verdaguer,Point(1.396938888 42.668061111),3129,песчаник
http://www.wikidata.org/entity/Q7190457,Pic Verdaguer,Point(1.396938888 42.668061111),3129,lutite
http://www.wikidata.org/entity/Q7190458,Pic de Contraix,Point(0.906931 42.58524),2958,гранит
http://www.wikidata.org/entity/Q7190459,Pic de Canalbona,Point(1.405891 42.656583),2965,песчаник
http://www.wikidata.org/entity/Q7190459,Pic de Canalbona,Point(1.405891 42.656583),2965,lutite
http://www.wikidata.org/entity/Q7190460,Pic de Finestrelles,Point(2.133535 42.41445278),2826,песчаник
http://www.wikidata.org/entity/Q7190460,Pic de Finestrelles,Point(2.133535 42.41445278),2826,lutite
